year,file,county,inspector,status,noncompliant,violations,701.10,701.20,701.30,701.40,701.50,701.60,701.70,701.80,701.90,701.100,701.110,701.120,701.130,701.140,701.150,701.160,701.170,701.180,701.190,701.200,701.210,701.220,701.230,701.240,701.250,701.260,701.270,701.280,701.290
2017,lee-county-2017-jail-inspection.pdf,Lee County,Michael Leathers,NONCOMPLIANT,1,"701.70, 701.80, 701.120, 701.130",,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,
2017,livingston-county-2017-jail-inspection.pdf,Livingston County,Stephanie Rawlings,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,logan-county-2017-jail-inspection.pdf,Logan County,Stephanie Rawlings,NONCOMPLIANT,1,"701.130, 701.140, 701.150, 701.20",,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
2017,macon-county-2017-jail-inspection.pdf,Macon County,Stephanie Rawlings,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,macoupin-county-2017-jail-inspection.pdf,Macoupin County,Stephanie Rawlings,NONCOMPLIANT,1,"701.110, 701.130, 701.150",,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,
2017,madison-county-2017-jail-inspection.pdf,Madison County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,marion-county-2017-jail-inspection.pdf,Marion County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,marshall-county-2017-jail-inspection.pdf,Marshall County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,mason-county-2017-jail-inspection.pdf,Mason County,Stephanie Rawlings,NONCOMPLIANT,1,"701.20, 701.140",,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2017,massac-county-2017-jail-inspection.pdf,Massac County,Dianne Fritscle,NONCOMPLIANT,1,"701.130, 701.140",,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
2017,mcdonough-county-2017-jail-inspection.pdf,Mcdonough County,Stephanie Rawlings,NONCOMPLIANT,1,701.110,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2017,mchenry-county-2017-jail-inspection.pdf,Mchenry County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,mclean-county-2017-jail-inspection.pdf,Mclean County,Stephanie Rawlings,NONCOMPLIANT,1,701.290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017,menard-county-2017-jail-inspection.pdf,Menard County,Stephanie Rawlings,NONCOMPLIANT,1,"701.80, 701.150",,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
2017,mercer-county-2017-jail-inspection.pdf,Mercer County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,monroe-county-2017-jail-inspection.pdf,Monroe County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,montgomery-county-2017-jail-inspection.pdf,Montgomery County,Stephanie Rawlings,NONCOMPLIANT,1,"701.20, 701.130, 701.160",,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2017,morgan-county-2017-jail-inspection.pdf,Morgan County,Stephanie Rawlings,NONCOMPLIANT,1,"701.100, 701.110, 701.130, 701.140, 701.15050, 701.40, 701.70",,,,1,,,1,,,1,1,,1,1,,,,,,,,,,,,,,,
2017,moultrie-county-2017-jail-inspection.pdf,Moultrie County,Stephanie Rawlings,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,ogle-county-2017-jail-inspection.pdf,Ogle County,Michael Leathers,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2017,peoria-county-2017-jail-inspection.pdf,Peoria County,Stephanie Rawlings,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,perry-county-2017-jail-inspection.pdf,Perry County,Dianne Fritscle,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,piatt-county-2017-jail-inspection.pdf,Piatt County,Stephanie Rawlings,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,pike-county-2017-jail-inspection.pdf,Pike County,Stephanie Rawlings,NONCOMPLIANT,1,"701.80, 701.130",,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,
2017,pulaski-county-2017-jail-inspection.pdf,Pulaski County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,putnam-county-2017-jail-inspection.pdf,Putnam County,Michael Leathers,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2017,randolph-county-2017-jail-inspection.pdf,Randolph County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2017,richland-county-2017-jail-inspection.pdf,Richland County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,rock-island-county-2017-jail-inspection.pdf,Rock Island County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,saline-county-2017-jail-inspection.pdf,Saline County,Dianne Fritscle,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2017,sangamon-county-2017-jail-inspection.pdf,Sangamon County,Stephanie Rawlings,NONCOMPLIANT,1,"701.40, 701.80",,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2017,schuyler-county-2017-jail-inspection.pdf,Schuyler County,Stephanie Rawlings,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,shelby-county-2017-jail-inspection.pdf,Shelby County,Stephanie Rawlings,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,st-clair-county-2017-jail-inspection.pdf,St Clair County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,stark-county-2017-jail-inspection.pdf,Stark County,Michael Leathers,NONCOMPLIANT,1,"701.10, 701.130, 701.20, 701.250",1,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2017,stephenson-county-2017-jail-inspection.pdf,Stephenson County,Michael Leathers,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,tazewell-county-2017-jail-inspection.pdf,Tazewell County,Stephanie Rawlings,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,vermilion-county-2017-jail-inspection.pdf,Vermilion County,Stephanie Rawlings,NONCOMPLIANT,1,701.150,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2017,wabash-county-2017-jail-inspection.pdf,Wabash County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2017,warren-county-2017-jail-inspection.pdf,Warren County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,washington-county-2017-jail-inspection.pdf,Washington County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,wayne-county-2017-jail-inspection.pdf,Wayne County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,white-county-2017-jail-inspection.pdf,White County,Dianne Fritscle,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2017,whiteside-county-2017-jail-inspection.pdf,Whiteside County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,will-county-2017-jail-inspection.pdf,Will County,Errica Weatherspoon,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,williamson-county-2017-jail-inspection.pdf,Williamson County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,winnebago-county-2017-jail-inspection.pdf,Winnebago County,Michael Leathers,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2017,woodford-county-2017-jail-inspection.pdf,Woodford County,Stephanie Rawlings,COMPLIANT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,adams-county.pdf,Adams County,Melissa Pelker,NONCOMPLIANT,1,"701.40, 701.80, 701.120",,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,
2018,bond-county.pdf,Bond County,Dianne Fritscle,NONCOMPLIANT,1,"701.80, 701.140",,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2018,boone-county.pdf,Boone County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,bureau-county.pdf,Bureau County,Michael Leathers,NONCOMPLIANT,1,"701.120, 701.130, 701.250, 701.70, 701.80",,,,,,,1,1,,,,1,1,,,,,,,,,,,,1,,,,
2018,calhoun-county.pdf,Calhoun County,Melissa Pelker,NONCOMPLIANT,1,"701.10, 701.20, 701.40, 701.60, 701.70, 701.90, 701.100, 701.110, 701.130, 701.140, 701.200, 701.230, 701.250, 701.260",1,1,,1,,1,1,,1,1,1,,1,1,,,,,,1,,,1,,1,1,,,
2018,carroll-county.pdf,Carroll County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,champaign-county.pdf,Champaign County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,christian-county.pdf,Christian County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,clark-county.pdf,Clark County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,clay-county.pdf,Clay County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,clinton-county.pdf,Clinton County,Dianne Fritscle,NONCOMPLIANT,1,"701.130, 701.80",,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,
2018,coles-county.pdf,Coles County,Stephanie Rawlings,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,cook-county.pdf,Cook County,NOT FOUND,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,crawford-county.pdf,Crawford County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,cumberland-county.pdf,Cumberland County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,dekalb-county.pdf,Dekalb County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,dewitt-county.pdf,Dewitt County,Stephanie Rawlings,NONCOMPLIANT,1,"701.20, 701.130",,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,douglas-county.pdf,Douglas County,Stephanie Rawlings,NONCOMPLIANT,1,"701.20, 701.130",,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,dupage-county.pdf,Dupage County,Errica Weatherspoon,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,edgar-county.pdf,Edgar County,Melissa Pelker,NONCOMPLIANT,1,"701.20, 701.40, 701.70, 701.80, 701.90, 701.120, 701.130, 701.140, 701.220, 701.260",,1,,1,,,1,1,1,,,1,1,1,,,,,,,,1,,,,1,,,
